customer_id,age,gender,marital_status,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,num_children,num_credit_cards,monthly_spend
27115169,71,female,married,bachelors,west,self-employed,0,0,61964.32994953971,655.7737847901366,12335.167093942458,3,standard,10,40.17342030818029,9.0,6960.432594167854,4,3.0,3,8,1852.17
75844221,21,female,single,graduate,midwest,unemployed,1,0,175070.50875148666,681.0746641960308,38990.499300622185,1,platinum,24,32.92461998399383,12.0,18777.7475872368,7,8.0,0,8,1748.24
83126957,26,male,single,bachelors,northeast,employed,0,1,59046.34325763174,715.5034179730936,12167.094478402818,11,gold,18,41.00368662830557,10.0,7005.377204725029,1,5.0,0,8,1378.09
57904989,23,female,single,bachelors,west,employed,0,0,19439.23509964919,662.9750838241054,4217.472254394512,0,standard,7,17.777766444931473,6.0,3082.067042750451,5,1.0,0,8,699.06
92582730,70,male,married,bachelors,west,student,1,1,9113.628968480489,677.115602235317,1941.0046384274517,9,standard,10,64.85120342218369,1.0,2489.5303567632754,0,3.0,2,8,1223.11
13439120,60,female,married,bachelors,northeast,employed,1,1,43416.09067993516,769.1588328122502,10632.07131633049,10,gold,12,26.62187970834037,7.0,5192.731067171122,4,4.0,1,8,1726.52
49713588,68,male,married,high school,midwest,student,1,1,19919.20906776504,720.2315429756682,4691.414461963156,5,standard,6,22.4113123188269,12.0,3246.75488336301,2,2.0,1,8,1267.55
54547597,34,female,single,high school,south,employed,1,1,39121.279924399445,685.6762996479429,9463.884002092153,4,standard,7,38.93030352633173,6.0,4976.8025730307145,3,2.0,0,8,1054.59
63197101,64,male,married,graduate,west,self-employed,0,1,215332.69730442823,713.1394048136101,47804.908943075134,19,platinum,30,31.14889627535045,19.0,22352.810960346804,11,3.0,1,8,3213.23
22489629,24,female,single,graduate,west,employed,0,0,111386.8442021068,740.5642941860242,26933.905358696597,9,platinum,14,15.612700515701228,6.0,12620.45667839892,6,3.0,0,8,2068.45
82438617,64,male,married,bachelors,south,employed,1,0,74655.73886750216,746.7259547538256,19739.76186643782,7,gold,13,28.99363531472209,5.0,7978.9261947705,6,3.0,0,8,1774.92
61301013,37,female,married,high school,northeast,self-employed,1,0,35421.22125674678,745.425809311734,7900.62891837978,5,gold,8,47.04340179968418,10.0,4070.0802056737,2,1.0,0,8,1227.77
41190109,66,female,married,graduate,northeast,student,0,0,35415.76313937214,677.6710602438229,7348.066562272635,5,standard,9,20.672448103631123,6.0,4719.179958043196,3,5.0,0,8,1164.13
58985822,61,male,married,bachelors,south,unemployed,0,1,70730.95159496878,691.4704145671105,14891.106200603675,7,standard,12,75.20692059216978,,7904.74922034559,3,3.0,1,8,2156.55
94223512,69,male,married,bachelors,south,self-employed,1,0,52938.69696726182,714.1046453213279,12576.549741609844,10,standard,5,32.14816113508967,9.0,6588.512428191588,3,2.0,0,8,1556.15
86477153,45,male,married,bachelors,midwest,student,1,0,55099.53167609956,692.9448638575102,10831.32877577122,19,standard,18,21.33439755487169,6.0,6727.907578857015,6,4.0,2,8,1946.78
87710246,59,male,married,bachelors,south,unemployed,0,1,128087.83333591674,704.4291829105983,31969.539773387365,19,gold,14,44.69400912558466,10.0,14328.776850478764,2,1.0,1,8,2407.56
29643804,44,female,married,high school,midwest,unemployed,0,1,97273.70831750213,697.8370461102178,21125.691292828906,10,gold,7,28.23467148554549,9.0,10380.78726458273,8,1.0,5,8,2089.95
67772652,27,female,married,high school,south,employed,0,1,46686.15289031758,615.3272371956832,8514.691768921883,13,standard,11,69.17033389388578,2.0,5423.389319867036,2,1.0,2,8,1752.27
39689393,18,female,single,high school,northeast,student,0,0,144638.80563520317,663.0351413067555,25375.2354227852,18,gold,25,20.87748043959398,14.0,15179.394991081155,7,3.0,0,8,2120.85
59332855,77,male,married,bachelors,northeast,self-employed,0,1,94925.78832157336,715.2532829174344,20569.937169602614,18,gold,11,21.52963313257285,7.0,10754.999228434735,4,5.0,0,8,1716.89
93007596,75,female,married,high school,northeast,unemployed,0,0,85727.45158636237,709.3709841661655,20849.921520461176,18,gold,14,28.92552776726885,8.0,9792.33508200312,5,3.0,3,8,2400.17
70173509,51,female,married,graduate,midwest,employed,1,0,94289.22473437566,635.6861790622796,22414.868914754206,2,standard,15,22.69434741303212,5.0,10045.09293663957,5,4.0,0,8,1854.91
98164375,66,male,married,high school,northeast,student,1,0,89509.96401888649,699.853642652923,21087.916264136344,6,gold,11,30.77492002886761,9.0,10433.573522273224,4,5.0,1,8,1954.02
11107923,35,female,married,bachelors,midwest,unemployed,1,1,44580.85801474691,600.1284051589312,6946.564554594279,18,standard,9,12.50764059056564,9.0,5661.089608475405,1,2.0,1,8,1674.2
43301819,55,male,married,high school,south,unemployed,0,1,158158.40293065994,771.5160465092155,38823.34838995201,16,platinum,23,62.79518815516679,11.0,16554.736004175393,3,4.0,1,8,2680.85
63554479,31,female,single,bachelors,northeast,self-employed,1,0,100529.45621208628,728.5929161905468,24454.219824458087,9,gold,16,76.40075361019692,11.0,10969.356621235253,5,,1,8,2510.56
33969839,42,male,married,bachelors,south,unemployed,1,1,39342.08991533125,763.1155803649804,7781.172137273706,5,gold,8,42.75805302442359,15.0,5400.446227284737,1,4.0,2,8,1781.87
69369704,43,female,married,graduate,midwest,employed,1,0,24467.61305072295,723.3797578070524,5631.569677478396,9,standard,9,43.20753535075718,6.0,3600.468060677811,2,1.0,3,8,1665.19
10936465,36,male,married,high school,south,student,0,1,75020.71892394505,689.799234499264,17391.60715408714,9,standard,17,40.95826326864554,2.0,8570.999053010815,1,3.0,3,8,1244.61
97827879,41,male,married,graduate,northeast,self-employed,0,0,60262.65561393736,681.8775505396321,12815.931261411532,15,standard,12,40.20173580418633,10.0,7091.158012469514,1,4.0,1,8,1421.61
46615401,34,male,married,bachelors,west,student,0,0,50083.27903292697,742.607548491451,11423.607909612589,11,gold,9,64.2395455416482,11.0,6218.3622301164005,1,2.0,1,8,1390.17
99782304,63,male,married,bachelors,west,self-employed,1,1,57006.30892786077,670.562847331798,11941.517854872644,15,standard,11,16.000596664440888,11.0,6906.185954130122,2,0.0,0,8,1705.86
55202013,61,female,married,high school,south,employed,0,0,62531.78595110004,677.2997186623763,15057.318957177407,6,standard,17,86.49071402253252,5.0,7281.806762974909,5,3.0,0,8,1613.7
65301720,61,male,married,bachelors,northeast,student,1,0,19937.53997745007,661.8465224974161,4441.795250663695,15,standard,9,25.683379942163604,3.0,2530.7926042262457,2,3.0,0,8,2090.2
19215027,67,female,married,bachelors,south,employed,0,1,78136.53836313501,715.7401196521357,14990.625707740775,19,gold,20,44.72741098651822,12.0,7807.936296358827,5,3.0,1,8,2911.72
43464624,53,female,married,graduate,west,unemployed,1,1,43544.43197816227,681.2624162744104,9181.39682660528,18,standard,5,22.452666125457743,6.0,5095.812129457923,2,0.0,0,8,1422.64
81488651,80,female,married,graduate,midwest,employed,0,1,36192.2165925265,690.1870420809726,6991.021060615313,5,standard,12,22.770646113336007,7.0,4632.179047192645,2,3.0,0,8,1407.35
90597160,70,female,married,bachelors,northeast,student,1,0,103141.5080600346,771.8892084757325,32138.85439332542,17,platinum,19,32.95759118058593,10.0,11592.236122209126,3,2.0,1,8,2119.51
23643112,46,female,married,bachelors,midwest,employed,1,1,131212.7816778075,788.7863617420954,27585.29256752005,1,platinum,14,34.97742298734999,14.0,13846.730504328118,9,4.0,0,8,2385.05
82179219,63,female,married,bachelors,west,student,1,0,35948.99526302322,669.0344765549105,9001.305856744462,11,standard,9,21.02898697554426,6.0,3998.920853011725,3,6.0,0,8,1494.85
84279064,40,female,married,high school,northeast,student,0,1,71464.69225665185,676.6397352869976,19285.234259621702,14,standard,17,22.27668079945729,7.0,7855.136682616059,5,6.0,0,8,1191.13
73281718,65,male,married,graduate,south,student,0,1,44176.64194332348,678.7368038922717,8766.79161238217,6,standard,13,20.980587870581967,7.0,5791.504082992083,1,4.0,0,8,1043.7
23771853,71,female,married,bachelors,south,employed,0,1,78316.01476631127,708.2212361373793,18045.89460707441,17,gold,13,8.083538133803742,10.0,9092.080416668732,3,5.0,0,8,1665.21
14377123,80,male,married,bachelors,west,employed,0,0,75715.46429985369,695.0043405014874,18793.111253243496,8,standard,9,30.82210066706297,9.0,8899.35467134684,4,6.0,1,8,1505.7
88628146,61,female,married,graduate,west,unemployed,0,0,19354.86445978857,737.886103553228,5746.279542045675,7,standard,4,37.9242365004714,5.0,3336.4748340285105,0,4.0,1,8,847.41
74913631,75,male,married,bachelors,west,employed,0,0,79893.39471823724,721.0605406844226,16067.513764314052,13,gold,10,33.07590436676423,7.0,9010.77307036541,3,6.0,0,8,1699.36
52416322,63,male,married,bachelors,midwest,unemployed,1,0,34366.23215250977,763.0112171518582,8660.392455544592,12,gold,5,51.31858897441264,9.0,4694.076472885169,3,3.0,0,8,1021.66
57215343,23,male,single,high school,south,student,0,1,69240.38459078541,649.5702064454299,15521.057801267743,9,standard,12,66.2056322857219,11.0,8091.501304477055,3,6.0,0,8,1205.79
48880024,62,female,married,bachelors,west,self-employed,0,1,21196.044319996858,688.3960063534074,4709.370929974909,3,standard,8,61.00567786568071,5.0,2763.173329607128,1,4.0,2,8,2023.24
58326384,41,female,married,bachelors,south,self-employed,1,1,9831.361608352812,846.637412014667,3089.2538519967547,12,platinum,6,54.76620934685257,,1617.0121343705089,0,4.0,3,8,2145.99
53585676,40,female,married,bachelors,west,employed,1,0,105053.27770371668,625.422908041411,18922.19907218012,8,standard,25,35.076236783252945,9.0,11676.167393738711,5,3.0,1,8,2139.62
62464145,51,male,married,bachelors,northeast,employed,1,0,132334.3374175064,711.0411510096625,33679.287116157575,2,gold,18,17.828061523938867,7.0,13910.843496115256,2,5.0,1,8,1947.83
46320731,40,male,married,graduate,midwest,student,1,1,18824.74870779513,608.2458073633978,3631.4935540957954,8,standard,5,31.767076106228696,6.0,3294.799782466568,1,2.0,2,8,1611.33
74776138,21,female,married,bachelors,midwest,employed,0,1,124456.77277721388,667.9078385839114,28389.990126185632,14,gold,20,51.65036736267438,12.0,13279.069148892058,3,3.0,3,8,2827.56
62325998,57,female,married,graduate,south,unemployed,1,1,46554.88206841809,645.2684427367352,9261.71444359404,8,standard,8,20.34101635164665,5.0,4996.86578979068,4,4.0,0,8,1195.72
35864158,42,female,married,high school,midwest,self-employed,1,1,44245.38394799908,721.2783147258219,10369.83059093776,17,standard,12,32.95981473053425,4.0,5423.331184451559,3,2.0,4,8,2391.45
42400484,68,female,married,bachelors,west,self-employed,0,0,65227.0166336148,707.1485956428972,17770.817111953536,14,standard,14,33.696452458759325,7.0,7653.801915120506,1,0.0,1,8,1486.89
16484824,64,female,married,bachelors,northeast,unemployed,1,0,60316.363961038296,640.9804660754005,12233.459887101422,12,standard,16,59.09851663794412,12.0,6403.823612874743,0,4.0,1,8,2057.31
57656235,48,male,married,graduate,south,unemployed,0,0,20752.78847093416,723.6815526775214,4274.067320017242,4,standard,11,46.17971292092159,5.0,3248.7133009677527,1,3.0,3,8,1746.54
42554582,67,female,married,graduate,south,employed,1,0,33033.2649885135,683.3280135653016,8403.811030865114,17,standard,3,29.492832535276115,3.0,3829.1276069603728,5,2.0,2,8,1556.93
26887846,26,male,married,bachelors,midwest,student,0,0,15451.57122838158,710.3461964374385,3421.9938118985733,13,standard,5,33.88286041778514,5.0,2576.3524748621912,0,4.0,1,8,980.32
41605449,66,male,married,graduate,northeast,self-employed,1,0,32885.68460523262,757.1182514272109,9478.537348396674,18,gold,5,26.590433228137694,5.0,4594.126344365022,0,3.0,2,8,1952.35
53841899,40,male,married,graduate,northeast,employed,0,0,164089.39740538504,582.0690830691693,33459.481531337406,17,standard,24,72.24753103814592,,17484.557960880524,6,9.0,4,8,3245.16
71996727,64,male,married,bachelors,midwest,unemployed,1,0,74248.43172822165,685.0965927373309,14290.034061455002,16,standard,9,69.22280447495065,9.0,8653.730428382845,3,7.0,1,8,2022.85
71243433,50,female,married,bachelors,midwest,self-employed,1,0,90521.6608582232,690.2307229273448,20722.63090203299,5,gold,17,56.20968922680814,8.0,10470.32460040859,5,4.0,0,8,2370.11
60586360,39,female,married,graduate,west,unemployed,1,1,56385.45755479969,614.2604799440322,12686.680991226109,19,standard,10,26.52700007934739,4.0,7102.411206928702,2,1.0,1,8,1542.62
27925517,57,female,married,graduate,midwest,self-employed,1,1,44584.29421273159,662.816293774577,11111.004256326274,15,standard,12,31.36746284281784,8.0,5683.39403627016,0,2.0,0,8,2058.4
47361983,50,male,married,high school,northeast,employed,0,0,15299.418372067516,707.2166978933707,3499.9698467028825,7,standard,7,42.076923294361,8.0,2574.8406152831694,1,1.0,3,8,1219.77
94474424,66,male,married,bachelors,midwest,student,0,0,23009.792958460035,646.89080984796,5043.166196499773,18,standard,13,42.17832159828191,5.0,3544.357967624332,0,4.0,0,8,1587.99
55662713,53,male,married,bachelors,west,unemployed,0,0,22583.429761415864,665.816035709303,5751.4895601706085,7,standard,6,34.49849829959586,7.0,2861.5483478663937,2,3.0,1,8,699.32
99348844,35,female,married,bachelors,northeast,student,1,0,12141.168697538093,759.7612648822176,2708.565696054528,7,standard,5,24.28918686541717,6.0,2634.651307265676,3,2.0,0,8,991.14
20999830,59,male,married,high school,south,unemployed,1,1,36056.87011973216,689.6513675946157,7895.288121577682,0,standard,11,51.6525893081715,5.0,4888.057394387511,3,7.0,0,8,1138.45
86835979,39,female,married,bachelors,south,unemployed,1,1,40267.817516488576,701.9571207771304,9633.270295348548,3,standard,13,40.452791676420006,7.0,4700.498414718819,0,1.0,3,8,1925.97
23938986,59,male,married,bachelors,west,student,1,0,109690.83736389432,737.8887187375502,31442.90923259175,17,gold,15,44.45283839310314,6.0,12085.208059540568,3,6.0,1,8,2188.4
28960269,80,female,married,bachelors,west,self-employed,1,0,35690.39271058448,627.0577896265617,7304.042089242328,2,standard,9,25.890803418706845,6.0,3954.1265828133273,5,3.0,4,8,1564.3
47910596,56,female,married,bachelors,northeast,unemployed,0,1,46222.90799241114,669.8321493341406,9924.061242537706,12,standard,9,20.32138933591389,4.0,5739.950311883244,2,2.0,0,8,1298.76
51367704,62,male,married,bachelors,west,self-employed,1,0,102298.4987279336,725.4400340344911,23726.136559543986,10,gold,7,48.49455436605208,7.0,11512.250775314122,8,0.0,1,8,2023.92
42276551,32,female,married,bachelors,midwest,unemployed,1,0,35612.50867843508,699.4376246306048,9457.997333497522,5,standard,8,30.10037603958714,5.0,4660.289816364262,2,0.0,3,8,1894.64
33973003,35,male,married,graduate,northeast,self-employed,1,0,53255.52402864242,699.4789453178681,13346.294010570457,14,standard,11,32.232038556643055,4.0,6212.343002922314,2,1.0,1,8,2266.32
36536856,33,female,single,high school,northeast,student,0,0,53281.91718726213,708.5801064585368,12070.726892138146,5,standard,10,50.69599782580365,7.0,6579.207474950577,5,4.0,0,8,1331.52
87722195,53,female,married,bachelors,west,self-employed,1,1,36490.36429474482,714.7233054375939,10900.638586653578,17,standard,12,54.64725749803803,,4361.113047133035,2,4.0,3,8,2448.53
76260741,79,female,married,bachelors,south,unemployed,1,1,112718.8272498496,664.1448200162541,27390.209523949503,3,gold,12,23.319388257295817,6.0,12221.443159040127,5,5.0,0,8,1593.98
94819733,19,female,single,bachelors,west,employed,1,1,50795.56018855781,636.6698773468958,12195.657608008369,15,standard,6,35.69788707078764,4.0,6274.660869242463,1,1.0,0,8,981.5
97835353,46,female,married,high school,west,employed,0,1,47319.71298897193,758.9641159479645,9554.289374217737,1,gold,8,21.96580628389439,9.0,5952.4377142173125,9,3.0,1,8,1725.85
40363712,37,female,married,bachelors,south,student,1,1,78093.26747402361,733.6803452413523,19539.79748892842,2,gold,19,18.328096169131594,6.0,9109.94316981778,5,1.0,0,8,1482.97
87079627,25,female,married,graduate,northeast,employed,0,1,126183.67136928388,597.9181807028172,23856.69274607173,8,standard,21,33.907990379789325,10.0,13862.427701762175,4,3.0,1,8,1828.2
93039203,68,female,married,bachelors,west,student,1,1,84800.82063618416,657.0292425820114,14094.005881125204,0,standard,6,25.5262277174849,13.0,9413.405057213093,3,4.0,1,8,1721.0
33903890,39,male,married,high school,midwest,employed,0,1,275746.33575682493,739.5536219427378,53473.81879027555,19,platinum,39,57.97535044354712,19.0,28329.7581677972,10,10.0,2,8,4127.22
12112076,68,female,married,bachelors,south,self-employed,0,1,182203.72899804404,595.9764834796259,36636.45451622622,10,gold,26,21.28274670196672,10.0,18591.383526188634,5,2.0,0,8,2368.58
27947146,67,female,married,high school,south,student,0,1,7303.127439152642,679.8786179698566,1706.3675480914746,19,standard,7,30.79693473326277,5.0,1139.9288188276207,1,1.0,0,1,850.77
33245668,58,male,married,graduate,west,student,1,0,14788.773076178122,678.9412794205657,3519.46745907523,6,standard,3,19.059042874758894,5.0,2210.8975239539486,1,2.0,0,8,1358.3
95684107,27,female,married,bachelors,midwest,employed,1,1,83379.42207046505,668.5490755944172,18423.073570541088,10,standard,7,54.035011551908006,5.0,9343.129963403162,4,0.0,1,8,1461.02
