bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
1,1.0,600,5273.0,1,115,1,0,1,1,4.08,301225.0,0
5,5.0,3989,2425.0,2,106,1,0,0,1,10.09,1032131.0,1
3,3.5,2087,4792.0,1,32,1,0,0,1,6.56,689945.0,0
4,4.5,3055,5334.0,1,104,1,1,0,1,3.83,906598.0,1
4,4.0,2745,3267.0,2,30,1,0,0,0,18.86,644551.0,0
4,4.0,2168,3754.0,2,104,1,1,1,1,2.78,740541.0,0
2,3.0,2372,2521.0,1,122,0,1,0,1,2.14,666430.0,0
5,5.0,3987,4313.0,1,44,1,1,0,0,17.14,1062147.0,1
3,3.5,2479,1728.0,2,63,1,0,0,1,3.88,733339.0,0
4,5.0,3163,4029.0,1,25,0,0,0,0,19.0,703782.0,0
6,5.0,4481,3012.0,2,20,0,0,0,1,10.64,1216975.0,1
4,5.0,3514,1917.0,2,17,0,0,0,1,9.48,875009.0,1
3,3.5,2584,6465.0,1,9,0,0,1,1,9.18,870889.0,1
3,3.0,2658,2623.0,1,88,1,1,0,1,2.59,829977.0,1
3,3.0,2447,3896.0,2,93,1,1,0,0,16.09,674976.0,0
3,3.5,2412,3252.0,2,111,1,1,0,1,5.35,729360.0,0
3,3.0,2206,3505.0,2,26,1,1,0,0,23.54,601635.0,0
2,3.0,1437,7219.0,2,33,0,0,0,1,10.85,529826.0,0
4,5.0,3084,8937.0,1,31,1,0,0,1,0.81,1029595.0,1
4,4.0,2456,2364.0,2,16,1,0,1,1,12.51,829932.0,1
3,3.5,2285,8055.0,3,64,1,0,0,1,2.83,782363.0,0
3,3.5,1550,5198.0,1,25,1,0,0,0,5.88,482882.0,0
3,3.0,1966,3058.0,1,85,0,1,0,1,2.48,641150.0,0
4,4.0,2760,3129.0,2,117,1,1,0,1,10.04,884485.0,1
6,5.0,4880,2957.0,2,22,1,0,0,1,6.77,1283265.0,1
2,2.0,846,7981.0,2,17,0,1,0,1,7.95,483931.0,0
2,2.0,1444,1944.0,2,62,1,0,0,0,11.1,391139.0,0
5,5.0,3881,12247.0,2,114,0,1,0,0,13.48,1036965.0,1
3,3.0,2708,2254.0,1,113,0,1,0,1,2.34,864155.0,1
4,4.0,2756,5472.0,2,93,1,1,0,0,23.37,673508.0,0
1,1.5,1081,7123.0,2,4,1,0,1,1,6.82,435847.0,0
5,5.0,3427,3260.0,1,51,0,0,0,1,13.67,870921.0,1
3,3.0,1936,2830.0,2,109,0,0,0,1,3.15,629984.0,0
5,5.0,3562,12395.0,1,22,1,1,0,1,10.56,1047786.0,1
5,5.0,3747,1894.0,1,52,0,0,0,1,6.1,1077732.0,1
6,5.0,4415,5265.0,1,80,1,1,0,1,1.42,1269470.0,1
3,4.0,2123,5101.0,2,115,1,0,0,1,3.43,729547.0,0
4,4.0,2950,4152.0,1,72,1,0,0,0,14.45,743458.0,0
3,3.0,2127,1788.0,2,26,1,0,0,1,7.59,552291.0,0
1,1.0,600,9145.0,1,64,0,0,1,0,14.19,306298.0,0
3,3.0,2184,4181.0,2,16,0,1,0,1,9.8,663573.0,0
6,5.0,3116,5739.0,2,30,1,1,0,1,3.74,881308.0,1
3,3.5,2159,10875.0,1,6,1,1,1,0,13.11,716476.0,0
6,5.0,3969,2378.0,2,69,0,0,0,1,1.5,1219319.0,1
5,5.0,3619,11365.0,2,28,1,1,0,0,19.24,901501.0,1
3,3.5,1958,6590.0,2,54,0,1,0,1,2.39,641211.0,0
1,1.0,1167,1736.0,1,68,1,0,0,1,5.25,328473.0,0
3,4.0,2333,1888.0,2,33,1,0,0,0,13.08,571625.0,0
4,4.0,2825,1532.0,1,24,1,1,1,0,17.42,786578.0,0
4,4.0,3295,4683.0,1,51,0,0,0,0,21.15,729448.0,0
2,2.0,1528,2498.0,1,17,1,1,0,0,9.99,466589.0,0
6,5.0,4250,1685.0,1,7,1,1,1,1,4.16,1207001.0,1
4,4.0,3107,6953.0,2,60,0,0,0,0,12.05,861927.0,1
4,4.0,3303,6130.0,2,36,0,0,0,0,15.08,846395.0,1
4,5.0,3138,2273.0,3,27,1,1,1,1,6.39,917601.0,1
3,3.0,2206,1941.0,2,2,0,1,1,1,2.23,772780.0,0
6,5.0,4429,13585.0,1,102,1,1,0,0,22.91,1258639.0,1
5,5.0,3826,6375.0,1,10,0,0,1,1,7.64,1185719.0,1
6,5.0,3958,11232.0,2,42,0,1,0,0,12.62,1128473.0,1
3,3.0,2368,4880.0,1,39,1,1,0,1,8.28,708385.0,0
4,4.5,2908,5325.0,1,74,1,1,0,1,9.9,860577.0,1
4,4.0,3457,3651.0,2,29,1,0,0,1,7.69,1036041.0,1
5,5.0,4232,2323.0,2,57,1,1,0,1,8.36,1135304.0,1
3,3.5,2130,9461.0,1,34,1,0,0,1,9.33,657055.0,0
4,4.0,3063,7184.0,2,87,1,1,0,1,2.01,901742.0,1
5,5.0,3524,3259.0,1,106,1,1,0,0,17.72,878973.0,1
1,1.5,917,8989.0,1,47,0,1,0,1,2.49,409190.0,0
3,3.0,3091,1507.0,1,72,1,0,0,1,4.11,882357.0,1
3,3.0,2508,6102.0,1,81,1,1,0,1,7.25,734716.0,0
5,5.0,3767,4488.0,2,3,1,1,1,1,3.83,1060617.0,1
5,5.0,3699,8534.0,2,41,1,1,0,1,2.65,1218153.0,1
3,3.5,3197,6317.0,2,120,1,0,0,0,19.47,800388.0,1
3,3.5,2408,7479.0,1,21,1,1,0,1,6.26,787673.0,0
3,4.0,3075,3156.0,1,61,0,0,0,0,18.31,771134.0,0
3,3.5,2733,2910.0,1,3,1,1,1,0,11.95,721416.0,0
4,4.0,2779,6436.0,2,58,0,1,0,0,17.26,784164.0,0
5,5.0,4269,7259.0,2,33,1,1,0,1,10.86,1221255.0,1
4,4.5,2306,4422.0,2,96,0,0,0,0,13.31,628836.0,0
3,4.0,2270,2636.0,1,43,1,0,0,1,7.97,705774.0,0
4,4.5,3591,3863.0,1,29,0,1,1,0,17.76,904285.0,1
3,3.0,1898,3657.0,2,111,1,1,0,0,20.57,525809.0,0
4,4.5,3244,2451.0,2,118,0,0,0,0,12.63,870737.0,1
4,4.0,3018,3162.0,1,19,1,0,0,0,11.01,765566.0,0
5,5.0,4014,4292.0,3,8,0,0,1,0,13.57,1001476.0,1
6,5.0,5236,4125.0,1,80,1,0,0,0,16.03,1226803.0,1
3,3.5,1949,1679.0,1,62,1,1,1,1,11.13,519966.0,0
2,2.0,990,4910.0,1,46,0,0,1,0,13.5,386424.0,0
4,4.0,3266,11024.0,2,61,1,1,0,1,4.4,1005282.0,1
4,4.0,3464,1743.0,2,26,1,0,0,0,9.92,874833.0,1
4,5.0,4349,4295.0,1,60,1,0,0,1,4.35,1180169.0,1
4,4.0,3545,3556.0,2,31,1,1,0,1,3.54,1074652.0,1
2,3.0,1498,3363.0,2,46,1,1,0,0,10.57,543902.0,0
3,3.0,1854,3806.0,2,19,1,0,0,0,24.13,502099.0,0
3,3.0,1925,4707.0,1,28,0,0,0,1,7.22,659366.0,0
3,3.0,2612,3025.0,2,8,0,0,1,0,13.21,772126.0,0
6,5.0,4372,1630.0,2,38,1,1,0,0,18.24,1070883.0,1
3,3.0,2105,2466.0,1,29,1,0,0,1,4.29,571410.0,0
6,5.0,4905,7537.0,1,38,0,1,0,1,16.8,1285737.0,1
4,4.0,2654,2369.0,1,119,1,0,0,1,9.81,878769.0,1
4,5.0,3393,9427.0,2,79,0,0,0,0,17.31,971358.0,1
5,5.0,4027,1910.0,2,109,1,1,0,1,10.08,1063286.0,1
2,2.0,790,3152.0,1,10,0,0,1,1,7.55,413326.0,0
4,4.5,3050,4604.0,3,87,0,1,0,1,9.62,941181.0,1
4,4.0,3426,7171.0,1,10,1,0,1,0,2.8,1122166.0,1
2,2.5,1356,1749.0,2,43,1,0,0,1,2.19,523876.0,0
2,3.0,1758,4713.0,1,8,0,1,1,0,15.39,506725.0,0
3,3.0,2376,1787.0,1,48,0,0,0,0,15.49,639780.0,0
4,4.0,2795,7383.0,1,116,1,1,0,0,20.82,777729.0,0
4,4.0,2634,2170.0,1,72,0,1,0,0,25.59,651790.0,0
6,5.0,4705,1907.0,2,83,1,1,0,0,17.92,1191939.0,1
2,3.0,1623,4944.0,2,29,1,0,0,1,6.61,573259.0,0
3,3.5,2501,4681.0,1,87,1,0,0,1,6.68,739739.0,0
3,3.0,2853,2863.0,1,102,1,0,0,0,15.72,755301.0,0
4,4.0,3060,7860.0,2,7,0,1,1,1,2.49,1012972.0,1
4,4.5,4454,8005.0,2,67,0,0,0,0,16.31,1105140.0,1
4,4.5,3484,5014.0,2,8,0,1,1,1,6.42,1014401.0,1
2,2.0,1877,2837.0,1,77,1,1,0,1,9.54,564010.0,0
3,3.0,2020,5588.0,2,70,1,0,0,1,9.96,677427.0,0
2,2.0,681,1789.0,1,33,1,0,0,1,8.5,427978.0,0
3,3.0,2818,4831.0,1,2,0,0,1,1,8.99,782603.0,0
4,5.0,3083,6493.0,2,39,1,1,0,1,6.65,923070.0,1
3,4.0,3265,2802.0,2,53,1,0,0,1,7.04,938197.0,1
2,2.5,872,5752.0,1,35,1,0,0,1,3.1,384071.0,0
2,2.0,1592,2279.0,2,113,1,0,0,0,10.74,395081.0,0
2,2.5,1733,7181.0,3,22,1,1,0,1,6.22,567657.0,0
3,4.0,2453,6733.0,2,117,1,1,0,0,10.09,726150.0,0
3,4.0,1991,2443.0,1,81,1,0,0,1,11.04,677313.0,0
5,5.0,3994,2011.0,2,70,1,0,0,0,15.04,993048.0,1
3,4.0,2564,2017.0,2,44,1,0,0,1,6.21,750529.0,0
3,3.0,1962,2644.0,1,34,1,0,0,1,0.5,609598.0,0
6,5.0,3578,1698.0,1,14,1,1,0,1,8.64,1044519.0,1
4,4.0,2706,2477.0,2,12,1,0,0,1,1.61,858108.0,1
3,4.0,2104,3006.0,1,25,1,0,0,1,2.7,714901.0,0
4,4.5,3406,4865.0,1,74,1,1,0,0,15.27,840286.0,1
5,5.0,4138,3091.0,3,2,1,1,1,1,11.03,1224449.0,1
2,3.0,1438,4618.0,2,121,0,0,0,1,9.23,484063.0,0
2,3.0,1252,2315.0,2,61,0,1,0,1,2.97,453946.0,0
6,5.0,4185,2080.0,2,13,1,1,0,0,16.29,1015065.0,1
2,2.0,1757,8859.0,1,10,1,1,1,1,3.83,721093.0,0
4,4.0,2984,2403.0,1,66,1,1,1,0,15.94,764924.0,0
4,4.0,2883,2063.0,1,73,1,0,0,0,18.04,721750.0,0
4,4.0,2611,1676.0,2,29,1,1,0,0,12.29,737971.0,0
5,5.0,4209,3104.0,2,3,1,0,1,1,1.8,1324552.0,1
3,4.0,3080,3314.0,2,32,1,0,1,1,7.44,904159.0,1
3,3.0,2964,3115.0,3,33,1,1,0,1,7.02,825982.0,1
5,5.0,3602,1599.0,1,29,0,1,0,0,17.3,888417.0,1
3,3.0,2993,3377.0,1,105,1,1,0,1,6.04,745089.0,0
5,5.0,4475,4843.0,2,55,0,0,0,1,2.88,1120744.0,1
4,4.0,2921,4970.0,2,7,1,0,1,0,14.03,782381.0,0
3,3.0,2235,1742.0,1,13,1,0,1,1,12.04,730728.0,0
3,3.0,2094,7097.0,1,42,0,1,0,0,15.02,570945.0,0
4,4.5,1750,3190.0,2,43,0,1,0,0,17.45,580756.0,0
3,3.0,2205,3220.0,1,21,1,1,0,1,11.62,702967.0,0
3,3.0,2092,1874.0,1,122,1,1,0,1,3.07,638126.0,0
4,4.0,3057,3328.0,1,26,1,1,0,0,8.58,842900.0,1
2,3.0,600,2670.0,2,109,1,1,0,0,16.36,250000.0,0
4,4.5,3545,5855.0,1,32,1,1,0,1,8.78,1069707.0,1
4,4.5,3272,4212.0,2,64,0,0,0,1,2.58,993170.0,1
5,5.0,4063,4646.0,2,8,1,1,1,1,9.58,1137676.0,1
4,4.5,4122,2681.0,3,82,0,1,0,1,11.03,1122090.0,1
6,5.0,4526,4851.0,1,32,1,0,0,1,11.78,1107411.0,1
3,3.5,2961,1918.0,1,76,1,1,1,1,16.24,816200.0,1
3,4.0,2386,3910.0,2,22,0,1,0,1,12.57,743525.0,0
4,4.0,3248,1504.0,2,25,1,0,0,0,12.68,824780.0,1
2,2.0,1235,4015.0,1,24,1,0,0,1,9.17,519092.0,0
2,2.0,1747,2601.0,1,82,0,1,0,0,25.2,409754.0,0
4,4.0,2969,1554.0,1,49,1,0,0,1,2.72,834711.0,1
4,4.0,2899,7023.0,2,60,1,1,0,1,10.64,809506.0,1
4,4.5,3490,8263.0,1,3,1,1,1,0,16.91,1120368.0,1
5,5.0,3022,6122.0,2,14,1,1,0,0,6.5,859537.0,1
5,5.0,4020,5875.0,2,37,1,0,1,1,3.73,1155526.0,1
3,3.5,2840,1503.0,1,41,0,1,0,1,1.92,794078.0,1
3,4.0,2583,2604.0,2,95,0,1,0,0,11.74,848380.0,1
3,3.0,2478,5938.0,2,23,1,1,0,1,3.85,750746.0,0
2,2.5,1229,4489.0,2,119,0,0,0,0,14.38,409785.0,0
5,5.0,4107,2244.0,1,86,1,1,0,1,11.68,1102807.0,1
2,2.0,1237,2150.0,1,64,1,1,1,0,11.77,435691.0,0
2,2.0,1514,8337.0,2,22,1,1,0,0,10.09,492278.0,0
4,5.0,2788,2824.0,1,109,0,1,0,1,9.66,783026.0,0
3,3.0,2470,2721.0,2,123,1,1,0,1,5.41,812148.0,1
3,3.0,2494,7080.0,1,58,1,1,0,1,6.48,888450.0,1
3,3.0,2441,8674.0,1,21,1,0,0,1,9.95,721404.0,0
5,5.0,4108,4495.0,1,86,1,0,0,1,5.03,1066321.0,1
4,4.0,3063,3210.0,1,2,1,0,1,0,22.68,756134.0,0
2,2.0,1990,2873.0,2,80,1,1,0,1,9.02,685861.0,0
4,4.0,2840,10004.0,2,66,0,1,0,1,9.02,865136.0,1
4,5.0,3262,3251.0,2,52,1,0,0,0,16.92,806382.0,1
5,5.0,4014,2529.0,1,34,1,1,0,0,7.42,999689.0,1
3,3.5,2112,2833.0,1,123,1,0,0,0,9.3,569362.0,0
5,5.0,3346,2267.0,2,24,1,1,0,1,7.48,983018.0,1
3,3.0,2891,5195.0,1,16,1,1,0,0,20.66,679687.0,0
4,4.0,2959,2152.0,2,77,1,0,0,0,24.36,674817.0,0
2,2.0,1645,10577.0,2,2,0,1,1,0,14.36,482503.0,0
4,4.0,3049,2567.0,2,94,1,0,0,1,6.71,811846.0,1
4,4.0,2916,2979.0,2,116,1,0,0,1,12.09,923693.0,1
3,3.5,2210,8469.0,1,33,0,0,0,1,8.12,790826.0,1
3,4.0,2949,1792.0,2,32,1,0,0,1,5.02,813956.0,1
2,2.5,1479,4038.0,2,7,1,0,1,1,1.69,616029.0,0
4,5.0,2721,4509.0,1,26,1,1,0,1,6.27,910212.0,1
3,3.0,3425,3257.0,2,80,0,0,0,1,6.45,915501.0,1
4,5.0,2990,2925.0,1,103,0,1,0,1,7.71,859793.0,1
3,3.5,2441,3690.0,1,106,1,1,0,0,14.45,664235.0,0
4,4.0,2212,2488.0,2,70,1,1,0,1,10.73,763838.0,0
3,3.0,2619,3290.0,3,55,0,1,0,0,17.41,721932.0,0
4,4.5,3132,1856.0,2,79,0,1,0,0,13.73,776943.0,0
3,3.0,1757,6628.0,1,51,1,0,0,1,2.17,704039.0,0
4,4.0,3011,2269.0,1,3,1,0,1,1,7.02,924000.0,1
5,5.0,3725,5002.0,1,5,1,1,1,1,10.56,1060127.0,1
3,3.0,2825,2643.0,2,57,1,1,0,1,7.45,889463.0,1
3,3.5,2127,2142.0,2,43,1,1,0,1,2.35,626915.0,0
2,2.5,1439,3591.0,2,83,0,0,0,1,3.39,530142.0,0
2,3.0,1669,10331.0,1,65,0,0,0,1,8.9,611995.0,0
4,4.0,3162,1796.0,2,65,0,1,0,0,9.99,799014.0,1
3,3.0,1747,5701.0,1,40,1,0,0,0,15.54,413920.0,0
4,4.0,3158,5291.0,1,53,1,0,0,1,11.17,948741.0,1
2,2.0,1775,2322.0,2,88,1,0,0,0,13.87,460947.0,0
3,4.0,2614,2337.0,1,77,0,1,0,0,21.85,655694.0,0
3,3.5,2070,2182.0,1,83,1,1,1,1,3.81,694413.0,0
4,4.5,2880,2886.0,1,58,1,0,0,1,7.51,812032.0,1
4,4.0,3261,10241.0,1,14,1,0,0,1,5.16,961156.0,1
4,4.5,3416,2888.0,1,73,1,1,0,1,7.4,910377.0,1
2,2.5,2122,2277.0,2,14,1,0,0,0,27.1,474506.0,0
4,5.0,3044,2366.0,1,113,1,1,0,1,10.15,871792.0,1
6,5.0,4161,8093.0,1,85,1,0,0,0,18.95,1078371.0,1
3,3.5,2113,1773.0,1,52,1,0,0,0,14.07,607762.0,0
4,4.5,2781,3372.0,2,37,1,1,0,1,10.22,757213.0,0
4,4.5,2989,6242.0,2,91,0,1,0,1,9.0,936554.0,1
1,2.0,1107,2881.0,2,8,1,1,1,1,1.88,496032.0,0
2,3.0,1613,3754.0,1,6,1,1,1,1,8.33,597354.0,0
2,2.0,1725,5887.0,1,81,1,0,0,0,12.24,475086.0,0
4,4.0,3214,2680.0,1,13,1,0,1,0,22.37,793099.0,1
1,1.5,776,4551.0,1,37,1,0,0,1,3.15,321146.0,0
4,4.0,2753,1584.0,2,64,1,1,1,0,12.83,742651.0,0
3,4.0,2160,4539.0,2,24,0,0,0,0,21.37,598692.0,0
3,3.0,1908,3018.0,2,15,0,0,0,1,3.23,594014.0,0
6,5.0,3955,4706.0,1,58,1,1,1,1,2.13,1085003.0,1
3,4.0,2150,5863.0,3,113,1,0,0,0,17.65,661030.0,0
2,2.0,1448,5330.0,2,57,0,0,0,0,12.03,351087.0,0
3,3.0,1942,3387.0,1,40,1,1,1,1,10.39,722741.0,0
3,4.0,3317,6314.0,1,43,0,1,0,0,17.56,929568.0,1
3,3.5,1737,4054.0,2,23,1,0,0,1,9.93,499078.0,0
4,4.0,2630,8013.0,1,36,1,0,0,1,11.07,849136.0,1
4,4.5,2798,5405.0,1,82,1,1,0,1,2.44,932068.0,1
3,3.5,2533,2465.0,2,3,1,0,1,1,12.06,687398.0,0
4,4.0,3002,7714.0,1,103,1,1,0,0,14.3,822967.0,1
3,3.0,2850,8448.0,2,61,1,0,1,1,3.65,878989.0,1
4,5.0,3174,4325.0,1,43,1,1,0,0,13.66,892542.0,1
4,4.5,3173,3600.0,2,88,1,1,0,1,1.9,890232.0,1
3,3.0,2386,2028.0,1,110,1,0,1,1,8.54,700467.0,0
3,3.0,2700,6680.0,1,125,1,0,0,1,5.92,767710.0,0
3,3.0,2463,2848.0,1,88,1,1,0,1,6.98,801866.0,1
3,4.0,2302,6267.0,2,39,0,1,0,0,19.52,560429.0,0
4,4.0,3108,4541.0,2,80,1,1,0,1,0.5,984199.0,1
3,4.0,2886,3941.0,1,74,1,1,0,0,15.02,738129.0,0
3,3.5,3069,6807.0,2,73,1,1,0,0,19.11,776876.0,0
4,4.0,3268,4371.0,2,57,1,1,0,0,20.45,828249.0,1
3,4.0,2520,4925.0,2,2,1,0,1,1,6.8,814586.0,1
3,3.0,1877,2314.0,2,101,1,1,0,1,9.52,607214.0,0
5,5.0,3706,1502.0,2,73,1,0,0,1,5.59,985379.0,1
5,5.0,3465,4218.0,1,9,1,0,1,0,11.04,969515.0,1
4,4.5,2190,2753.0,2,25,1,0,0,1,2.68,810720.0,1
2,2.0,1087,4167.0,2,52,0,1,0,1,8.82,477344.0,0
3,3.5,2086,4145.0,2,65,0,1,0,1,3.66,714111.0,0
3,3.0,1814,3333.0,1,123,1,0,0,1,7.36,525113.0,0
6,5.0,3953,1569.0,2,10,1,1,1,1,1.44,1134413.0,1
4,4.0,4144,1587.0,1,46,1,1,0,1,4.58,1055951.0,1
3,4.0,2155,3224.0,1,90,1,1,0,1,8.05,742184.0,0
3,3.0,1582,3789.0,2,53,0,0,0,0,17.51,403930.0,0
3,3.0,2101,2222.0,1,83,1,0,0,1,9.14,700062.0,0
3,3.0,2479,1606.0,2,9,1,1,1,1,2.49,811137.0,1
2,2.0,1418,5036.0,2,125,1,0,0,0,16.07,360982.0,0
3,3.5,2679,2893.0,1,16,1,1,0,1,8.45,800361.0,1
4,4.5,3407,3837.0,2,3,1,1,1,1,9.18,1015919.0,1
4,4.0,2230,4849.0,1,27,0,0,0,0,8.06,606519.0,0
3,3.5,2225,5613.0,1,27,1,0,0,1,2.09,820976.0,1
4,4.0,3316,2099.0,2,122,1,1,0,0,6.29,951438.0,1
6,5.0,4291,2293.0,2,59,1,0,0,0,24.09,996285.0,1
2,2.5,1312,3207.0,2,98,1,0,0,1,7.24,469262.0,0
3,3.5,2968,2930.0,1,17,1,1,0,0,21.2,722833.0,0
4,4.5,2714,3162.0,1,108,0,1,0,0,14.37,770873.0,0
3,3.5,1952,1551.0,2,31,1,0,0,1,3.53,705530.0,0
1,1.0,864,3610.0,2,74,1,1,0,1,5.57,359905.0,0
3,3.5,2848,1976.0,1,49,1,0,0,1,2.63,738262.0,0
5,5.0,4331,5128.0,1,89,1,0,0,1,10.17,1129199.0,1
3,3.0,2432,2191.0,2,12,1,1,0,0,20.29,636417.0,0
2,2.0,1329,6102.0,1,13,1,0,1,1,3.3,617738.0,0
5,5.0,3364,3526.0,1,51,1,1,0,1,3.06,1000024.0,1
4,4.0,3322,2413.0,1,20,0,0,1,0,15.16,778861.0,0
2,2.0,1201,2020.0,2,3,0,1,1,0,15.25,325773.0,0
4,4.0,2529,4008.0,1,16,1,0,1,1,7.04,790951.0,1
5,5.0,3508,2006.0,3,97,1,0,0,1,5.2,975932.0,1
4,4.0,2180,2867.0,2,14,1,0,1,1,3.29,658358.0,0
3,3.0,1866,4993.0,1,56,0,0,0,1,7.35,578275.0,0
3,3.5,3197,7234.0,2,79,1,1,0,1,7.75,1001004.0,1
3,3.0,2681,2317.0,2,79,1,1,0,1,10.87,707506.0,0
2,3.0,1550,3638.0,1,15,1,1,1,1,3.24,567227.0,0
6,5.0,4245,2186.0,1,57,0,0,0,1,5.53,1197248.0,1
4,4.0,2948,1657.0,1,87,1,0,1,1,12.45,842470.0,1
3,3.5,1884,6253.0,2,9,1,1,1,1,11.25,729741.0,0
3,3.0,3002,2494.0,1,23,1,1,0,1,9.78,819527.0,1
3,3.5,2531,1695.0,2,28,1,0,0,1,2.61,741169.0,0
4,4.0,3938,7881.0,1,35,1,1,0,1,6.69,1129438.0,1
3,3.5,2273,5974.0,1,27,1,1,0,1,4.65,720608.0,0
4,4.0,2725,2776.0,1,4,1,1,1,0,27.33,691390.0,0
3,4.0,3056,2337.0,1,14,0,0,0,0,8.2,753377.0,0
3,3.0,2403,3410.0,2,105,0,1,0,1,9.68,733966.0,0
3,3.5,1691,1737.0,2,63,1,0,0,0,11.73,474735.0,0
3,3.0,1857,6352.0,2,27,1,1,0,1,1.37,729845.0,0
2,2.5,1573,4977.0,1,117,1,1,1,1,0.94,575547.0,0
1,2.0,630,1971.0,1,28,1,1,0,1,9.62,308285.0,0
3,3.5,1750,1703.0,2,7,1,0,1,1,6.4,673954.0,0
3,3.0,2405,5839.0,2,58,0,0,0,1,10.6,754836.0,0
3,4.0,2533,2043.0,2,98,1,1,0,0,13.85,646762.0,0
4,4.5,3743,2384.0,2,45,0,1,0,1,12.07,998409.0,1
5,5.0,4209,5238.0,1,39,1,1,0,1,2.05,1173181.0,1
4,4.0,2866,3453.0,3,37,1,0,0,0,12.33,720146.0,0
4,4.0,3664,2401.0,1,22,1,1,1,0,24.29,998859.0,1
2,2.0,2391,3488.0,2,53,0,0,0,1,4.6,665157.0,0
3,3.0,2339,3660.0,3,61,1,1,0,1,9.14,708752.0,0
2,3.0,2026,3871.0,2,58,0,0,0,0,24.17,491670.0,0
3,3.0,2645,4708.0,1,46,1,1,0,0,15.26,733251.0,0
4,4.0,2940,2524.0,2,84,1,1,0,1,11.87,813111.0,1
4,4.0,2764,1877.0,2,81,0,1,1,1,3.82,764098.0,0
3,3.0,2493,2548.0,3,18,1,0,0,1,3.5,750646.0,0
4,4.0,3414,3309.0,1,8,1,0,1,1,5.95,972881.0,1
5,5.0,3160,2114.0,1,49,0,0,0,1,2.55,872653.0,1
5,5.0,3744,3060.0,1,14,1,0,0,1,2.98,1059764.0,1
3,3.0,2193,14742.0,1,104,0,1,0,0,22.38,670723.0,0
2,3.0,1101,3267.0,1,74,1,1,0,0,17.85,329817.0,0
4,4.0,2620,2503.0,1,51,1,1,0,1,5.91,782296.0,0
6,5.0,4761,2835.0,2,37,1,0,0,0,10.33,1170023.0,1
4,4.0,2973,2124.0,2,11,1,1,0,1,2.95,899202.0,1
3,3.0,2082,2752.0,2,18,0,0,0,1,4.36,622740.0,0
2,2.0,1658,3179.0,1,57,0,1,0,1,6.25,493969.0,0
4,4.0,3037,7191.0,1,122,1,1,0,1,2.36,1065755.0,1
4,4.0,3016,1700.0,2,56,0,1,0,0,20.05,746577.0,0
3,3.0,1704,4241.0,2,30,1,0,0,1,4.49,689452.0,0
4,4.5,2928,4275.0,2,35,1,1,0,1,10.88,946065.0,1
2,2.5,1396,4968.0,1,14,1,1,0,1,0.94,584949.0,0
3,3.5,2095,2509.0,1,2,1,1,1,1,7.54,670787.0,0
3,3.0,2208,6736.0,1,26,1,1,0,1,12.06,638315.0,0
3,3.0,2408,8644.0,1,32,1,1,0,0,14.33,788806.0,0
4,4.0,2886,4328.0,2,5,1,1,1,1,11.19,796843.0,1
5,5.0,4150,2070.0,1,56,1,1,0,1,4.56,1150979.0,1
1,1.0,1469,13476.0,1,110,1,1,0,1,3.59,549176.0,0
2,2.5,1667,1561.0,2,79,0,0,0,1,4.89,567914.0,0
5,5.0,3724,6081.0,2,16,1,1,0,1,3.28,1065806.0,1
3,4.0,2511,3374.0,2,33,1,1,0,1,8.72,842957.0,1
3,3.0,2193,5332.0,1,60,1,0,0,1,11.88,720072.0,0
6,5.0,3860,2548.0,1,63,0,1,0,1,4.95,1046173.0,1
4,4.0,2592,2363.0,1,40,0,1,0,1,16.19,722783.0,0
3,3.0,2317,8429.0,2,58,1,1,0,0,17.86,708672.0,0
4,5.0,3618,2183.0,2,65,1,1,1,0,19.28,814056.0,1
1,2.0,731,2235.0,1,29,1,0,0,0,10.55,250000.0,0
5,5.0,3230,2117.0,1,11,1,1,1,1,4.0,1008019.0,1
3,3.0,2157,1548.0,3,110,1,0,1,1,3.15,707498.0,0
3,3.0,2060,1759.0,3,30,0,1,1,1,3.87,647004.0,0
5,5.0,3682,6362.0,1,29,1,0,0,0,14.89,934662.0,1
4,4.0,2865,3988.0,1,4,1,1,1,1,1.62,963836.0,1
5,5.0,3907,1745.0,1,13,1,1,0,0,11.79,1010410.0,1
2,2.0,1531,3107.0,2,48,0,1,0,1,3.19,634272.0,0
4,5.0,3280,2854.0,1,16,1,1,1,1,4.46,1066873.0,1
3,4.0,2437,2626.0,2,22,1,1,0,1,2.39,768268.0,0
4,4.5,3108,2451.0,2,91,1,0,0,1,7.65,925616.0,1
4,4.5,2868,11977.0,1,7,1,1,1,1,2.55,939594.0,1
5,5.0,3785,1711.0,1,66,1,1,0,0,11.03,995851.0,1
1,2.0,600,3949.0,1,9,1,1,1,1,8.81,337901.0,0
3,3.0,2800,9478.0,1,80,0,0,0,1,2.87,918184.0,1
4,5.0,2808,3574.0,1,46,1,0,0,1,6.24,834621.0,1
4,5.0,3427,1797.0,2,44,1,0,0,1,5.66,874920.0,1
4,4.5,3236,2679.0,1,4,1,0,1,1,6.78,885885.0,1
4,4.5,2799,4170.0,2,41,1,0,0,0,15.54,741676.0,0
4,4.0,2723,7358.0,1,71,0,1,0,1,7.52,906144.0,1
3,3.0,2300,3964.0,1,20,1,1,0,1,2.78,785884.0,0
5,5.0,3427,4970.0,1,39,1,0,0,1,2.38,1093408.0,1
